Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,7439557975569665288,2024-11-21T10:44:36,173,PH,85200,212,507,44800000,"The idea of going back to college in my 40s felt daunting, terrifying even. But knowing my family believes in me gives me the strength to face every challenge head-on. This journey has taught me that courage isn’t about being completely fearless—it’s about moving forward despite the fear, trusting that your purpose is greater than any obstacle in your path, and above all, remembering you are never truly alone. #GoForwardTogether@Globe Telecom ",True,Unnamed: 32,bogarttheexplorer,Bogart The Explorer,643800,105,9600000,434,255,False,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
,,,,,,,,,,,,,,,,,,,,,,7455754495725718802,2025-01-04T02:15:26,12,PK,65200,1199,311,1000000,Lalkaara Singh In Lahore 🎬 #comingsoon ,False,,essaawww,Essa,618400,0,22200000,409,628,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7446498147502804232,2024-12-10T03:36:04,20,KZ,92300,1386,485,1100000,Jatt Agya Club Chay @Mahnoor Pervaiz ,False,,essaawww,Essa,618400,0,22200000,409,628,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7459438913992527111,2025-01-14T00:32:48,15,PK,351,4,100,2118,#vaiprofycaramba #bdtiktokofficial #blowthisup #blowthisup #CapCut @Qari Yarbash @❤️ریاُُض یارباش❤️ @🔥ŴÀHÈÈĎ YERẞASH🔥 ,False,,qariyarbash0,🔥 قاری  یارباش 🔥,506400,46,14800000,2749,73500,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7463466756846226696,2025-01-24T21:02:53,16,PK,822,4,112,5061,#onthisday ,False,"Jan 24, 2022;On this day",qariyarbash0,🔥 قاری  یارباش 🔥,506400,46,14800000,2749,73500,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7459714361066654994,2025-01-14T18:21:42,26,PK,4256,19,102,95100,#bdtiktokofficial #vaiprofycaramba #foryoupage #foryoupage #foryou @Qari Yarbash @❤️ریاُُض یارباش❤️ @{♡•Lila☆•👸💫} @🧿.💎diamond-girl💎.🧿 ,False,,qariyarbash0,🔥 قاری  یارباش 🔥,506400,46,14800000,2749,73500,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7459439216699690247,2025-01-14T00:34:01,21,PK,6139,12,90,42800,#bdtiktokofficial #vaiprofycaramba #foryou #foryou #foryoupage #fyp @Qari Yarbash @❤️ریاُُض یارباش❤️ @🔥ŴÀHÈÈĎ YERẞASH🔥 ,False,,qariyarbash0,🔥 قاری  یارباش 🔥,506400,46,14800000,2749,73500,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7486055631691123986,2025-03-26T17:59:15,23,PH,134,2,5,3767,Wala kang magagawa #Napintasalalake ,False,Pwede Kaba mag Seryoso?;Iss Ayoko Dko kaya,napintasalalake,NAPINTASALALAKE,1400000,237,10800000,2457,29800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7388444214444428561,2024-07-06T16:57:09,19,PH,121900,1927,4718,3300000,Hello kapintas ag comment man digita ka il- Ilokanok dita #MagandangLalake #sammyjavierariola ,False,ILOCANO LANG MAKA AWAT ,napintasalalake,NAPINTASALALAKE,1400000,237,10800000,2457,29800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7486082567947504904,2025-03-26T19:43:46,86,PH,32,1,3,958,Check out muna #Napintasalalake ,False,279 lang To! ,napintasalalake,NAPINTASALALAKE,1400000,237,10800000,2457,29800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7474523297258933522,2025-02-23T16:07:54,78,PH,1355,90,78,37200,Replying to @Jenilyn Cardinio Bilhin Muna yan ante #NAPINTASALALAKE ,False,,napintasalalake,NAPINTASALALAKE,1400000,237,10800000,2457,29800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7389490603089874193,2024-07-09T12:37:45,82,PH,8745,998,574,271700,Ganda neto Instant Whitening #MagandangLalake #sammyjavierariola ,False,₱139 lang Buy 1 Take 1 ,napintasalalake,NAPINTASALALAKE,1400000,237,10800000,2457,29800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7247312581508238597,2023-06-22T09:14:17,13,PH,285800,3524,822,2600000,the music tho🥹🫶 #beatricecaunan ,False,,beatricecaunan,beigh,621900,218,3800000,94,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7481155150199917842,2025-03-13T13:02:54,10,PH,241,7,11,2606,☺️,False,,beatricecaunan,beigh,621900,218,3800000,94,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7481637082100796679,2025-03-14T20:13:04,18,PH,129,2,4,2255,"Balancing study, clinicals, and life—welcome to nursing school! #studentnurse #olfu ",False,,beatricecaunan,beigh,621900,218,3800000,94,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7322306083547106565,2024-01-10T11:27:23,9,PH,111700,606,469,1200000,#beatricecaunan ,False,,beatricecaunan,beigh,621900,218,3800000,94,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7148274613682752794,2022-09-28T11:56:25,13,PH,218500,1739,781,2200000,#CapCut  favorite vid ko na ata to hehehe🫶 #beatricecaunan #xobea ,False,,beatricecaunan,beigh,621900,218,3800000,94,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7486300617506393361,2025-03-27T09:51:06,186,PH,2682,7,19,38000,,False,,janieandbabies,Mommy Janie and Babies,2000000,235,40500000,2615,13800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7064001216656837914,2022-02-13T09:32:31,81,PH,112800,199,304,1400000,Brie's reaction for her first feature sa 24 oras ng GMA 😍😂,False,Brie's first tv feature ,janieandbabies,Mommy Janie and Babies,2000000,235,40500000,2615,13800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7176931665850289434,2022-12-14T17:20:29,84,PH,209200,5189,1767,2300000,Giving brahm balut for christmas! his fave! ,False,Giving my son Balut for Christmas ,janieandbabies,Mommy Janie and Babies,2000000,235,40500000,2615,13800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7088848933903994138,2022-04-21T08:34:21,142,PH,1100000,11600,5111,7800000,maka try na kayo ng magnum ice cream!! simple at mura lang na mapamura ka sa sarap!😍,False,Mini vlog,janieandbabies,Mommy Janie and Babies,2000000,235,40500000,2615,13800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7485555459433221392,2025-03-25T09:39:04,170,PH,2838,17,25,64200,,False,,janieandbabies,Mommy Janie and Babies,2000000,235,40500000,2615,13800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7477475505785031943,2025-03-03T15:04:02,32,PH,31,0,0,2666,my fav click pen 😍 #dazzlemeph #dazzlemelipclick #clickpen #glasslips #lipclick ,True,,crystalsheyn,ig: crystalsheyn,839000,222,39700000,229,115700,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7414705096107232519,2024-09-15T11:22:46,5,PH,20300,277,39,210700,🫦,False,,crystalsheyn,ig: crystalsheyn,839000,222,39700000,229,115700,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7485396615272992018,2025-03-24T23:21:56,15,PH,18000,236,38,134200,,False,,crystalsheyn,ig: crystalsheyn,839000,222,39700000,229,115700,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7472324547828550919,2025-02-17T17:55:38,16,PH,52,0,2,15900,#focallureph #focalluremusthaves #propigmented #focallureeyebrow #eyebrowgelfocallure ,True,,crystalsheyn,ig: crystalsheyn,839000,222,39700000,229,115700,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7480069403762019592,2025-03-10T14:49:40,78,PH,10200,27,14,2700000,#iScreen #widget ,False,,crystalsheyn,ig: crystalsheyn,839000,222,39700000,229,115700,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7458965025508691207,2025-01-12T17:53:53,19,PH,188,2,6,16800,"Life is short,time is fast,no replays,no rewind.So just enjoy every moment you have and make the best out of it 🫶🏻🍃#CapCut #luloyzkie ",False,,papi_mayor,ᴘᴀᴘɪᴍᴀʏᴏʀ🇵🇭ッ,864300,513,31700000,2463,7515,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7486357986546371858,2025-03-27T13:32:34,39,PH,205,17,9,4824,#onthisday ,False,,papi_mayor,ᴘᴀᴘɪᴍᴀʏᴏʀ🇵🇭ッ,864300,513,31700000,2463,7515,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7486366450282679570,2025-03-27T14:05:24,15,PH,148,1,5,1745,mga retirado na hahahha,False,“Retired Boys at the back”,papi_mayor,ᴘᴀᴘɪᴍᴀʏᴏʀ🇵🇭ッ,864300,513,31700000,2463,7515,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7453479345990995207,2024-12-28T23:06:40,18,PH,167,1,4,8648,🫶🏻🍃#CapCut ,False,,papi_mayor,ᴘᴀᴘɪᴍᴀʏᴏʀ🇵🇭ッ,864300,513,31700000,2463,7515,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7479825961647607048,2025-03-09T23:04:57,51,PH,210,9,15,8222,the purpose of life is to experience 🫶🏼✨,False,the purpose of life is to experience 🫶🏻🍃,papi_mayor,ᴘᴀᴘɪᴍᴀʏᴏʀ🇵🇭ッ,864300,513,31700000,2463,7515,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7320567683823504642,2024-01-05T19:01:33,88,AE,896,65,19,68000,Welcome jack lovers #jackdaniels ,False,,mukeshmnair1,MRMALLUJD/MUKESH NAIR/BRANDING,537500,5550,17600000,1468,12300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7454243891584273672,2024-12-31T00:33:29,78,AE,29,1,1,587,,False,,mukeshmnair1,MRMALLUJD/MUKESH NAIR/BRANDING,537500,5550,17600000,1468,12300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6835170097846422785,2020-06-06T17:50:56,59,IN,107700,2913,270,1300000,"കുട്ടികൾക്ക് നാടൻ മാമ്പഴം, പാൽ പഞ്ചസാര , കസ്റ്റാഡ് പൗഡർ കൊണ്ട് നാടൻ ഐസ്കീം! #mrmallujd #swargammamaswargam #mukeshmnair #homemade #icecream",False,,mukeshmnair1,MRMALLUJD/MUKESH NAIR/BRANDING,537500,5550,17600000,1468,12300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6839996500131515649,2020-06-19T17:59:51,59,IN,116400,3597,743,1700000,നാടൻ കണവത്തോരൻ ! അമ്മേടെ റസീപ്പിയാണ് ! ടച്ചിംഗ്സിന് ബസ്റ്റാണ് കേട്ടാ! #swargammamaswargam #mrmallujd #healthyrecipie #ownvoice #tikkokchef,False,,mukeshmnair1,MRMALLUJD/MUKESH NAIR/BRANDING,537500,5550,17600000,1468,12300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6826266314483436802,2020-05-13T17:59:42,59,IN,139700,11600,374,1500000,കെ എഫ് സി ചിക്കൻ വീട്ടിൽ സിംപിളും രുചികരവുമായി ഉണ്ടാക്കാം ! #mrmallujd #swargammamaswargam #tiktokfoodie #tiktokchef #mukeshmnair,False,,mukeshmnair1,MRMALLUJD/MUKESH NAIR/BRANDING,537500,5550,17600000,1468,12300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7478453846549777680,2025-03-06T06:21:19,15,US,10300,206,2,130300,🩸,False,,alishatistic,Alisha Rizvi,814900,113,27600000,1524,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7382176182533410056,2024-06-19T19:33:57,15.0,PK,57900.0,686.0,116.0,773400.0,Tere bina jeena nhi ve soneyaaa ☁️🌙🩵🌷,False,,alishatistic,Alisha Rizvi,814900.0,113.0,27600000.0,1524.0,20400.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480184502040481032,2025-03-10T22:16:21,11,PK,3774,30,4,41500,💙,False,,alishatistic,Alisha Rizvi,814900,113,27600000,1524,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484259946759048449,2025-03-21T21:51:30,15,US,1011,5,1,11600,O father of Orphans ❤️‍🩹,False,,alishatistic,Alisha Rizvi,814900,113,27600000,1524,20400,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486203842586037526,2025-03-27T03:34:22,28,ES,769,2,9,9895,#fmradiogaming #foryourepage #fmclan #LIVEhighlights #PUBG ,False,,fmradiogaming,FM Radio Gaming,648400,329,55400000,5136,20300,True,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486320293628316930,2025-03-27T11:06:26,18,ES,368,1,11,3341,Kon Jeeta Tha Yay battle  👀😷##onthisday##fmradiogaming##foryourepage##fmclan##LIVEhighlights##PUBG##TikTokLIVE##ulitmate##CapCut##foruyou##popularity,False,,fmradiogaming,FM Radio Gaming,648400,329,55400000,5136,20300,True,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326500784626093345,2024-01-21T18:44:59,7,PK,109900,518,1076,3200000,#CapCut #fmradiogaming #foryourpage #fmradioyt #fmradioyt #สโลว์สมูท #fmradiovlog #pindawale #สปีดสโลว์ #PUBGMobile ,False,,fmradiogaming,FM Radio Gaming,648400,329,55400000,5136,20300,True,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7142176636941913349,2022-09-12T01:33:08,7,ES,75700,773,1212,2500000,😡🤬😡🤬😡#fmradiogaming #pakistan #viral #fyp #foryourpage,False,,fmradiogaming,FM Radio Gaming,648400,329,55400000,5136,20300,True,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7165440903493029126,2022-11-13T18:10:28,16,ES,121700,571,1168,3000000,🤬🤬🤬#t20worldcup2022 #pakistan🇵🇰 #fmradiogaming #t20worldcup #foryourpage #viral #foryou ,False,,fmradiogaming,FM Radio Gaming,648400,329,55400000,5136,20300,True,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486302367822925074,2025-03-27T09:56:47,63,PH,52,1,0,2140,LOVE THIS!!! #fyp #foryou #tiktok #ootd #outfitideas #outfit #TikTokFashion #outfitinspo #BeautyPh #ootdideas  #ThisIsTheFit ,False,,jclaudettef,ig: claudetteferrer 🤍,722300,358,21700000,2147,13200,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242875343286127878,2023-06-10T10:15:32,53,PH,55900,5724,482,3600000,Replying to @allisongomez_07   Ya make pabudol na 😂 #fyp #foryou #tiktok ,True,Newest TYESO Tumbler,jclaudettef,ig: claudetteferrer 🤍,722300,358,21700000,2147,13200,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7357914470703844613,2024-04-15T10:26:06,74,PH,68600,3518,571,2600000,I’m into dresses lately and I love it 😩🤍 #fyp #foryou #tiktok #thisisthefit #tiktokfashion #ootd #outfit #ootdinspo #outfitideas ,False,dress reco,jclaudettef,ig: claudetteferrer 🤍,722300,358,21700000,2147,13200,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259557057924320517,2023-07-25T09:09:08,89,PH,50600,4362,464,2000000,Replying to @Jc Jace keep your fave iced drinks cold for a long time! #fyp #foryou #tiktok ,True,,jclaudettef,ig: claudetteferrer 🤍,722300,358,21700000,2147,13200,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7461256087635791122,2025-01-18T22:04:21,31,GB,61,2,2,669,Sahi bola naa🤣🤣  #couple #funny #comedy #viral #trending #makemefamous #makemeviral #trending #foryoupage #fyp #foryou ,False,,rooh786_,Rohan Gupta,910900,7,27600000,496,4614,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7477548273826483474,2025-03-03T19:46:22,60,GB,23,0,1,564,Be aware of such scams in Uk 🇬🇧  #uk #scam #rentalscam #scaminuk #england #viral #foryoupage #fyp #foryou ,False,Rental Scam In Uk 🇬🇧 ,rooh786_,Rohan Gupta,910900,7,27600000,496,4614,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7477918974106225928,2025-03-04T19:44:51,33,GB,15,1,1,607,Bechari 🤣🤣  #viral #foryoupage #fyp #foryou #couple #funny #comedy #trending #makemefamous #makemeviral ,False,,rooh786_,Rohan Gupta,910900,7,27600000,496,4614,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6813596713081752833,2020-04-09T14:35:11,20,IN,2700000,15800,3062,24500000,ustaad nal pnge😆😆@divyatalwar28  #divyatalwar10 #divrooh #mr_and_mrs_gupta @tiktok @tiktok_india,False,,rooh786_,Rohan Gupta,910900,7,27600000,496,4614,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6822543262205742337,2020-05-03T17:12:22,30,IN,624700,15600,1960,6100000,nail biting ki adat kisko hai🤔🤔 @divyatalwar28 #onemillionaudition #divrooh #mr_and_mrs_gupta #fyp #divyatalwar10 #foryoupage @tiktok @tiktok_india,False,,rooh786_,Rohan Gupta,910900,7,27600000,496,4614,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485046882151025927,2025-03-24T00:44:50,29,PK,144,0,9,1256,*امید جب اللّہ پاک سے جُڑی ہو نا* *تو پھر ٹوٹنے کا امکان نہیں ہوتا*☝️💚#humanity #help #pakistan #foodbeggar #makkah #youth #life #maa #ronaldo #life #pakistan #foru #form ,False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484775879671926034,2025-03-23T07:13:23,25,PK,917,6,18,65500,*سال بھر بھوک جو چھپاتا رہا لوگوں سے* *آج وہ فخر سے بولے گا کہ میرا      #روزہ #humanity #help #pakistan #foodbeggar #ramadan #madina #makkah #allah #maa #karachi #youth #life *🥺,False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,Karachi,"Sindh, Pakistan",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484775879671926034,2025-03-23T07:13:23,25,PK,918,6,18,65500,*سال بھر بھوک جو چھپاتا رہا لوگوں سے* *آج وہ فخر سے بولے گا کہ میرا      #روزہ #humanity #help #pakistan #foodbeggar #ramadan #madina #makkah #allah #maa #karachi #youth #life *🥺,False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,Karachi,"Sindh, Pakistan",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485046882151025927,2025-03-24T00:44:50,29,PK,144,0,9,1260,*امید جب اللّہ پاک سے جُڑی ہو نا* *تو پھر ٹوٹنے کا امکان نہیں ہوتا*☝️💚#humanity #help #pakistan #foodbeggar #makkah #youth #life #maa #ronaldo #life #pakistan #foru #form ,False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486247836892400904,2025-03-27T06:25:15,60,PK,104,0,5,630,*خوبصورت عمل انسان کی شخصیت بدل دیتا ہے* *اور خوبصورت اخلاق انسان کی زندگی*💫#foodbeggar #humanity #maa #life #pakistan ,False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,Karachi,"Sindh, Pakistan",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7267012369337928965,2023-08-14T11:19:32,351,PK,1800000,32200,41100,35200000,ALHUMDULILLAH Foodbeggar’s 2nd Home Project complete ( JANNAT KAY PATTAY ) district Tharparkar JAZAKALLAH To All Members 🫶🏻 Youtube: Foodbeggar Insta: Foodbeggarofficial  Join Now Online  Gifts: @The secret fashion  Kalaam: Kardo Karam @Nabeel Shaukat Ali  & @#SanammarviOfficial  #foodbeggar #loveshare #roozaikneki #bheeknado #streetboys #14august #secretstar #unicef #worldhealthorganization #humanity #hope #help #love #pakistan #pakistani #foryou #tiktok #karachiboys #tharparkar ,False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,Tharparkar Desert,"Unnamed Road, Tharparkar, Sindh, Pakistan",Mirpur Khas,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7373383225646894341,2024-05-27T02:52:47,393,PK,371900,5880,17700,5500000,"ALHUMDULILLAH FOODBEGGAR’s 5th home project Complete just for HUMANITY  Specially Thanks for : 4DX  District : Tharparkar  Youtube : Foodbeggar Insta : Foodbeggarofficial Facebook : food Beggar’s Web : www.Foodbeggar.com Song Name - Noor E Khuda Singer - Adnan Sami, Shankar Mahadevan & Shreya Ghoshal Composer - Shankar Ehsaan Loy Lyricists - Niranjan Iyengar Music Label - Sony Music Entertainment India Pvt. Ltd. #foodbeggar #roozaikneki #loveshare #streetboys #pakistan #bheeknado #humanity #foryou #tharparkar #help #hope #love #needy #CapCut ",False,,foodbeggar,Food Beggar's,932200,7,26100000,1960,10200,False,Tharparkar,"Mirpur Khas, Sindh, Pakistan",Mirpur Khas,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6958266820398796033,2021-05-04T11:09:07,39,PH,406300,2515,3391,6400000,#stitch with @Queenay👸🏻 😂,False,,lhevinandal,Lhevinandal,784800,1003,14900000,1626,6645,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485701648493464839,2025-03-25T19:05:39,69,PH,25500,789,116,614400,Anong school dito sa batangas ang may pinaka maraming manloloko? 🤔 Part 9,False,,lhevinandal,Lhevinandal,784800,1003,14900000,1626,6645,False,NU LIPA HUB,"SM City Lipa  Ayala Highway Brgy. Marauoy, Lipa City, Batangas, Philippines",Lipa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486079092920569106,2025-03-26T19:30:19,65,PH,2493,58,11,105800,Magkanong baon ng mga taga BSU malvar?,False,,lhevinandal,Lhevinandal,784800,1003,14900000,1626,6645,False,"SM Lipa, Batangas","Lipa City, Batangas, Philippines",Lipa,,,,,,,,,,,,,,,,,,,,,,
